Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";"Concluída";
2025;42;"1190";"1317";"0285";"0845";"Sistema do Cadastro Nacional de Animais Domésticos (SinPatinhas).";"O SinPatinhas oferece à sociedade o registro de cães e gatos de forma gratuita, sem qualquer tipo de cobrança ou taxa. O objetivo é centralizar informações sobre animais domésticos no território nacional em uma base de dados unificada, direcionada à gestão de políticas públicas voltadas à saúde e à proteção animal.";"44000";"DPDA/SBIO/MMA";"A ferramenta servirá para que tutores, ONGs, estados e municípios cadastrem os animais sob sua responsabilidade. Os responsáveis devem acessar o sistema com seu login do Gov.br e registrar seus cães e gatos. Todas as informações pessoais estarão protegidas pela Lei Geral de Proteção de Dados (LGPD) e não serão expostas publicamente. Cada animal registrado receberá um RG Animal ? uma carteirinha com número de identificação único e válido em todo o país. O documento terá um QR Code que poderá ser fixado na coleira do animal, permitindo que, em caso de perda, qualquer pessoa consiga localizar o tutor e ajudar o cão ou gato a voltar para casa. Os tutores cadastrados também terão acesso a informações sobre campanhas públicas de castração, vacinação e microchipagem em sua região, facilitando o acesso aos serviços públicos de cuidado e bem-estar animal. Além disso, o SinPatinhas permitirá o acompanhamento da destinação de recursos federais para essas ações em cada ente federativo ou beneficiário de emendas parlamentares, promovendo mais transparência nos gastos públicos. O SinPatinhas é o resultado da Lei nº 15.046/2024, que autorizou a criação de um Cadastro Nacional de Animais Domésticos. Já o ProPatinhas foi uma das políticas públicas mais votadas no Plano Plurianual Participativo, o que evidenciou a ampla demanda da sociedade por ações estruturantes na área de proteção animal.";"Não";"Não";"Sim";
2025;42;"6114";"1320";"0237";"07A6";"Soluções do Sistema de Cadastro Ambiental Rural (SICAR) implantadas para monitoramento, redução e/ou eliminação de registros no Cadastro Ambiental Rural (CAR) incidentes em terras públicas.";"Soluções desenvolvidas ou aprimoradas, no âmbito do Sistema de Cadastro Ambiental Rural (SICAR), ao longo do período de referência do PPA 2024-2027, para atendimento às normativas vigentes e suas atualizações, no que se refere ao monitoramento, à redução e/ou eliminação de registros de inscrições no Cadastro Ambiental Rural (CAR) incidentes em terras públicas (por exemplo, Terras Indígenas, Unidades de Conservação e Terras da União).";"44000";"SFB/MMA";"Monitoramento, redução e/ou eliminação de registros de inscrições no Cadastro Ambiental Rural (CAR) incidentes em terras públicas. Auxiliar na proteção da biodiversidade e, consequentemente, no combate ao desmatamento.";"Não";"";"Não";
2025;42;"6114";"1320";"0243";"07A8";"Comissão Nacional para Recuperação da Vegetação Nativa - CONAVEG reestabelecida e em funcionamento (conforme Decretos nº 8.972/2017 e nº 11.367/2023).";"A?Comissão Nacional para Recuperação da Vegetação Nativa - CONAVEG é a instância de governança da Política Nacional para Recuperação da Vegetação Nativa - PROVEG (Decreto nº 8.872, de 23 de janeiro de 2017) e do Plano Nacional de Recuperação da Vegetação Nativa - PLANAVEG (Portaria Interministerial nº 230 de 14 de novembro de 2017).";"44000";" DFLO/SBIO/MMA";"Governança da coordenação da implementação, monitoramento e avaliação da PROVEG e do PLANAVEG reestabelecida e em funcionamento";"Não";"";"Não";
2025;42;"6114";"1320";"0243";"07AC";"Cotas de Reserva Ambiental - CRA implementadas.";"A Cota de Reserva Ambiental (CRA), instituída pela pela Lei nº 12.651/2012 (Código Florestal), é um título nominativo representativo de área com vegetação nativa, existente ou em processo de recuperação, que pode ser utilizado, onerosa ou gratuitamente, para compensar a Reserva Legal de imóveis rurais que não possuem remanescentes de vegetação nativa para atender a área mínima a ser mantida.";"44000";"SFB/MMA";"Promoção e implementação de instrumento para a regularização ambiental, por meio da compensação de área de Reserva Legal (RL), e para a valorização dos ativos ambientais' não será impactado pela mudança de enunciado proposta, uma vez que já contempla a implementação da CRA.";"Não";"Não";"Não";
2025;42;"6114";"1320";"0243";"07AA";"Plano Nacional de Recuperação da Vegetação Nativa - PLANAVEG revisado, publicado por ato normativo e em implementação.";"O objetivo do PLANAVEG é ampliar e fortalecer as políticas públicas,?incentivos financeiros, mercados, boas práticas agropecuárias e outras medidas necessárias para a recuperação da vegetação nativa de, pelo menos, 12 milhões de hectares até 2030, principalmente em áreas de preservação permanente (APP) e reserva legal (RL), mas também em áreas degradadas com baixa produtividade.?";"44000";" DFLO/SBIO/MMA";"PLANAVEG atualizado, operacionalizado, e em implementação para promover a recuperação de florestas e demais formas de vegetação nativa em todos os biomas brasileiros, por meio das suas oitos inciativas estratégicas. O plano está baseado em oito iniciativas que englobam:?ações de sensibilização,?de promoção da cadeia produtiva da recuperação,?de desenvolvimento de mercados para a geração de receitas a partir da recuperação,?a?coordenação da atuação interinstitucional,?o desenvolvimento de mecanismos financeiros,?ações de extensão rural, de?planejamento espacial e monitoramento,?e da pesquisa e inovação para reduzir custos e melhorar a eficiência de ações de recuperação da vegetação nativa.";"Sim";"";"Sim";
2025;42;"6114";"1320";"0243";"07AB";"Soluções tecnológicas para o Sistema de Cadastro Ambiental Rural - SICAR disponibilizadas visando promover a regularização ambiental de imóveis rurais ";"A disponibilização de soluções tecnológicas do do Sistema de Cadastro Ambiental Rural (SICAR) contribui para a otimização do processo de regularização ambiental, previsto na Lei Federal nº 12.651/2012 (Código Florestal). As soluções tecnológicas disponibilizadas incluem o desenvolvimento de novos módulos e/ou o aprimoramento de módulos já existentes do SICAR, ao longo de todo o período de referencia do PPA 2024-2027.";"44000";"DRA/SFB/MMA";"Apoio ao processo de regularização ambiental, por meio de contribuições para: (1) identificação de ativos e passivos ambientais, relativos às Áreas de Preservação Permanente (APP), de Reserva Legal (RL), ou de Uso Restrito, (2) monitoramento da manutenção, da recomposição, da regeneração, da compensação e da supressão da vegetação nativa e da cobertura vegetal nas áreas de Preservação Permanente, de Uso Restrito, e de Reserva Legal, no interior dos imóveis rurais, e (3) administração, gerenciamento e emissão das Cotas de Reserva Ambiental";"Não";"";"Não";
2025;42;"6114";"1320";"0248";"07AD";"Elaboração de Planos de Ação Nacional para Conservação de Espécies da Flora Ameaçadas de Extinção - PAN.";"Enquanto instrumentos de política pública, os Planos de Ação para Conservação elencam um conjunto de ações prioritárias para serem implementadas afim de melhorar o estado de conservação de espécies da flora ameaçadas de extinção, reduzindo ou mitigando os riscos. É um instrumento construído de forma participativa e com diversidade de atores cujo processo é fundamental para o sucesso. É também compromisso do Brasil, no escopo das políticas ambientais mundiais, como no âmbito da Meta 12 de Aichi.";"44000";"CNCFLORA/DIPEQ/JBRJ";"Atendimentos dos compromissos do Brasil em Acordos/Tratados internacionais em prol da conservação da biodiversidade, ou seja, a melhora do estado de conservação das espécies da flora brasileira ameaçadas de extinção.";"Não";"";"Não";
2025;42;"6114";"1320";"0248";"07B0";"Elaborar e publicar lista de espécies florestais brasileiras.";"O Serviço Florestal - SFB publica a lista de espécies florestais por meio do SNIF - Sistema Nacional de Informações Florestais";"44000";"SFB/MMA";"São apresentadas as espécies da flora brasileira do hábito arbóreo indicando aquela que tem algum tipo de risco ou ameaça, bem como as listas de espécies identificadas pelo inventário florestal nacional, e a lista de espécie de interesse produzida pelo Laboratório de Produtos Florestais. Estas informações são relevantes para aqueles que desejam conservar os recursos florestais , bem como aqueles que desejam promover o uso sustentável das espécies.";"Não";"";"Não";
2025;42;"6114";"1320";"0248";"08F4";"Elaborar instrução normativa geral para controle e prevenção da invasão de espécies exóticas.";"O controle e prevenção de introdução de espécies exóticas reduz o impacto de bioinvasão sobre as populações nativas.";"44000";"IBAMA";"Melhor gestão sobre as medidas de controle e prevenção de espécies exóticas invasoras no Brasil.";"Não";"";"Não";
2025;42;"6114";"1320";"0248";"088D";"Normativa de avaliação de risco ambiental de agrotóxicos para grupo de organismos não alvo (nos moldes da IN 02/2017).";"A Avaliação de Risco Ambiental está proposta desde a publicação da Portaria Ibama nº 84, de 15 de outubro de 1996. A ARA é adotada por diversos países (Estados Unidos da América, Canadá, Austrália, União Europeia) e, embora seja requerida desde a Portaria Ibama n° 84 de 1996 e reafirmada pelo Decreto 4.074/02, só começou a ser implementada pelo Ibama em meados de 2011, devido a limitações técnicas e operacionais. Atualmente, apenas os critérios para a avaliação dos riscos para abelhas foram estabelecidos, com a publicação da Instrução Normativa n° 02/2017 e do manual relativos à avaliação de risco dos agrotóxicos para esses organismos. Como são discussões de elevado rigor técnico sendo necessárias articulações com setores da academia, empresas interessadas no registro de agrotóxicos e a sociedade no geral, espera-se que o prazo para a publicação da normativa, ocorra até 2027.";"44000";"IBAMA";"A publicação de normativas referente à avaliação de risco ambiental busca acompanhar as metodologias adotadas por outras instituições internacionais, é necessário envidar esforços para estabelecimer de metodologias adequadas para a avaliação de riscos a outros organismos, para que se possa aperfeiçoar os mecanismos de controle sobre os agrotóxicos, reduzindo seus efeitos danosos. Assim, como resultado da medida, espera-se que as avaliações ambientais de agrotóxicos sejam realizadas com maior rigor técncio e relacionadas aos cenários brasileiros, além disso, busca-se com a normativa maior transparência das metodologias utilizadas na avaliação desses produtos.";"Não";"";"Não";
