"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"2319";"1257";"0251";"0543";"Fomento ao investimento privado em projetos de infraestrutura no setor de mobilidade urbana.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.2-AI";"Melhorar e ampliar a infraestrutura de mobilidade urbana para transporte público coletivo";
2024;"2319";"1257";"0251";"0543";"Fomento ao investimento privado em projetos de infraestrutura no setor de mobilidade urbana.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.3-AI";"Implementar empreendimentos de transporte não motorizado e qualificação viária";
2024;"5802";"1323";"0264";"0547";"Campanhas nacionais de promoção dos direitos, informação e valorização da ancestralidade africana no Brasil";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.3-AI";"Promover o acesso a direitos para quilombolas, comunidades tradicionais de matriz africana, povos de terreiro e povos ciganos, por meio de políticas públicas intersetoriais que reconhecimento e valorizem seus modos de vida, saberes e cultura";
2024;"5802";"1323";"0264";"0548";"Campanha nacional de promoção dos direitos, informação e valorização das histórias e das culturas dos Povos Ciganos no Brasil";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.3-AI";"Promover o acesso a direitos para quilombolas, comunidades tradicionais de matriz africana, povos de terreiro e povos ciganos, por meio de políticas públicas intersetoriais que reconhecimento e valorizem seus modos de vida, saberes e cultura";
2024;"5802";"1323";"0264";"0551";"Formação para gestores servidores públicos acerca dos direitos dos quilombolas, povos e comunidades tradicionais de matriz africana, povos de terreiro e ciganos nas instituições públicas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5661";"1289";"0057";"0552";"Formação de Gestoras dos Organismos de Políticas para Mulheres - OPM";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2024;"1158";"1318";"0247";"0564";"Previsões numéricas de tempo, clima sazonal e ambiental operacionais para apoiar a execução e o planejamento de atividades socioeconômicas em cenário de mudança do clima";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.6.2-AI";"Apoiar a implementação de sistemas de observação das mudanças climáticas nas Unidades de Conservação na Amazônia Legal";
2024;"1158";"1318";"0247";"0564";"Previsões numéricas de tempo, clima sazonal e ambiental operacionais para apoiar a execução e o planejamento de atividades socioeconômicas em cenário de mudança do clima";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.3.2-AI";"Monitoramento das condições ambientais dos biomas Caatinga e Cerrado";
2024;"2317";"1293";"0095";"0581";"Zoneamento ecológico-econômico elaborado";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.2.3-AI";"Implementar instumentros de planejamento e de ordenamento territorial, como a elaboração de ZEE e de Planos de Manejo";
2024;"2317";"1293";"0095";"0581";"Zoneamento ecológico-econômico elaborado";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.2.1-AI";"Apoiar diagnósticos, planos e projetos para o zoneamento ecológico-econômico";
2024;"2317";"1293";"0095";"0581";"Zoneamento ecológico-econômico elaborado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.3-AI";"Aperfeiçoar as estratégias e instrumentos de planejamento multiescalar e transversal para o desenvolvimento regional e ordenamento territorial, com melhoria de governança e transparência";
2024;"1158";"1318";"0247";"0585";"Sistemas de Informações, em bases científicas, para subsídios à politicas públicas para ações de mitigação e adaptação desenvolvidos, atualizados e disponibilizados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.6.2-AI";"Apoiar a implementação de sistemas de observação das mudanças climáticas nas Unidades de Conservação na Amazônia Legal";
2024;"1158";"1318";"0247";"0585";"Sistemas de Informações, em bases científicas, para subsídios à politicas públicas para ações de mitigação e adaptação desenvolvidos, atualizados e disponibilizados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.3.2-AI";"Monitoramento das condições ambientais dos biomas Caatinga e Cerrado";
2024;"1189";"1319";"0258";"0608";"Cadastro de Pagamento por Serviços Ambientais - PSA implementado.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.6.1-AI";"Incentivar as atividades de pagamento por serviço ambiental";
2024;"1189";"1319";"0258";"0608";"Cadastro de Pagamento por Serviços Ambientais - PSA implementado.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.7.1-AI";"Apoiar programas e projetos de financiamento de emprendimentos e desenvolvimento tecnológico para a sustentabilidade e economia de baixo carbono";
2024;"1189";"1319";"0258";"0608";"Cadastro de Pagamento por Serviços Ambientais - PSA implementado.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.13-AI";"Promover o desenvolvimento do ecossistema de negócios e inovação da bioeconomia que promove o uso sustentável da biodiversidade";
2024;"1189";"1319";"0258";"0615";"Atividades econômicas relacionadas a uso público nas unidades de conservação federais ampliadas por meio de publicização.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.7.2-AI";"Fomentar o ecossistema de negócios e de inovação da bioeconomia destinados ao uso sustentável da biodiversidade";
2024;"1189";"1319";"0258";"0615";"Atividades econômicas relacionadas a uso público nas unidades de conservação federais ampliadas por meio de publicização.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.7.1-AI";"Apoiar programas e projetos de financiamento de emprendimentos e desenvolvimento tecnológico para a sustentabilidade e economia de baixo carbono";
2024;"1189";"1319";"0258";"0615";"Atividades econômicas relacionadas a uso público nas unidades de conservação federais ampliadas por meio de publicização.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.13-AI";"Promover o desenvolvimento do ecossistema de negócios e inovação da bioeconomia que promove o uso sustentável da biodiversidade";
2024;"1158";"1318";"0274";"0626";"Plano de Gestão do Espaço Marinho Brasileiro com foco na mitigação e adaptação aos efeitos da mudança do clima elaborado";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.2.4-AI";"Apoiar a gestão e o uso sustentável dos recursos naturais do espaços costeiros e marinhos da região (Amazônia Azul)";
2024;"1158";"1318";"0274";"0626";"Plano de Gestão do Espaço Marinho Brasileiro com foco na mitigação e adaptação aos efeitos da mudança do clima elaborado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.4-AI";"Proteger, conservar e restaurar o oceano para contribuir na manutenção da sua capacidade de regular o clima global, bem como aumentar a resiliência da zona costeira brasileira frente à mudança do clima";
2024;"1158";"1318";"0274";"0635";"Avaliação da vulnerabilidade de municípios costeiros aos efeitos da mudança do clima realizada";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.4-AI";"Proteger, conservar e restaurar o oceano para contribuir na manutenção da sua capacidade de regular o clima global, bem como aumentar a resiliência da zona costeira brasileira frente à mudança do clima";
2024;"1158";"1318";"0275";"0638";"Conhecimento sobre as causas e consequências da desertificação com foco no agravamento das mudanças do clima e conservação da Caatinga na região do Semiárido disseminado.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.5-AI";"Promover processos de recuperação e de prevenção da degradação em Áreas Susceptíveis de Desertificação, reduzindo a vulnerabilidade aos efeitos do clima em territórios rurais";
2024;"1158";"1318";"0275";"0639";"Estados prioritários com áreas susceptíveis à desertificação com os planos estaduais atualizados em conformidade com a PNCD e UNCCD.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.5-AI";"Promover processos de recuperação e de prevenção da degradação em Áreas Susceptíveis de Desertificação, reduzindo a vulnerabilidade aos efeitos do clima em territórios rurais";
2024;"1158";"1318";"0275";"0641";"Recuperação e prevenção da degradação em Áreas Susceptíveis de Desertificação.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.5-AI";"Promover processos de recuperação e de prevenção da degradação em Áreas Susceptíveis de Desertificação, reduzindo a vulnerabilidade aos efeitos do clima em territórios rurais";
2024;"1158";"1318";"0275";"0642";"Unidades de formação, pesquisa e inovação incorporando a temática do combate à desertificação, convivência com o semiárido e mitigação dos efeitos das secas implantadas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.5-AI";"Promover processos de recuperação e de prevenção da degradação em Áreas Susceptíveis de Desertificação, reduzindo a vulnerabilidade aos efeitos do clima em territórios rurais";
2024;"1158";"1318";"0275";"0644";"Estratégias de intervenção local/regional de combate à desertificação, prevenção e recuperação dos solos implementadas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.5-AI";"Promover processos de recuperação e de prevenção da degradação em Áreas Susceptíveis de Desertificação, reduzindo a vulnerabilidade aos efeitos do clima em territórios rurais";
2024;"5816";"1313";"0190";"0645";"Formação de atores do Sistema de Garantia de Direitos (SGD)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.1.1-AI";"Fortalecer e qualificar a atuação dos agentes, dos órgãos e das entidades que integram o Sistema de Garantia de Direitos da Criança e do Adolescente, por meio de ações formativas que incluam informações sobre a Agenda Transversal e Multissetorial da Primeira Infância";
2024;"5816";"1313";"0190";"0648";"Criação de Escolas de formação continuada de Conselheiros Tutelares e demais atores do Sistema de Garantia de Direitos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.2.1-AI";"Promover capacitações de agentes públicos e da sociedade para promover a valorização dos direitos humanos e da cultura da paz, com especial atenção à população em situação de rua, pessoa idosa, crianças e adolescentes, pessoas com deficiência, pessoas negras e indígenas, povos e comunidades tradicionais, pessoas LGBTQIA+, migrantes e refugiadas";
2024;"5816";"1313";"0190";"0649";"Equipagem dos órgãos de promoção, proteção e defesa dos direitos de crianças e adolescentes";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.11.3-AI";"Apoiar a implementação do Programa Cidadania Marajó";
2024;"5816";"1313";"0190";"0649";"Equipagem dos órgãos de promoção, proteção e defesa dos direitos de crianças e adolescentes";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.1.2-AI";"Fornecer apoio logístico, capacitação e segurança para a atuação adequada dos conselhos de direitos da criança e do adolescente, dos conselhos tutelares, dos conselhos de assistência social e das demais instâncias de participação e controle social";
2024;"5816";"1313";"0191";"0656";"Equipagem de programas socioeducativos para qualificação do atendimento ofertado e adequação nos parâmetros legais";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.7.1-AI";"Apoiar a equipagem dos espaços integrados de atendimento inicial de adolescentes e jovens";
2024;"5816";"1313";"0191";"0656";"Equipagem de programas socioeducativos para qualificação do atendimento ofertado e adequação nos parâmetros legais";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.2.1-AI";"Prover infraestrutura, qualificar vagas e serviços, para adolescentes e jovens, em programas de atendimento e pós-atendimento socioeducativo";
2024;"1189";"1319";"0273";"0657";"Benefícios financeiros pagos para famílias em situação de extrema pobreza que exerçam atividades de conservação e uso sustentável dos recursos naturais no meio rural, por meio do Programa de Apoio à Conservação Ambiental - Bolsa Verde.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.7.3-AI";"Criar mecanismos de compensação financeira para comunidades que exerçam atividades de conservação e uso sustentável dos recursos naturais";
2024;"1189";"1319";"0273";"0657";"Benefícios financeiros pagos para famílias em situação de extrema pobreza que exerçam atividades de conservação e uso sustentável dos recursos naturais no meio rural, por meio do Programa de Apoio à Conservação Ambiental - Bolsa Verde.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.1.14-AI";"Melhorar a situação socioeconômica dos povos e comunidades tradicionais e promover a gestão sustentável dos seus territórios";
2024;"5816";"1313";"0191";"0659";"Entrega de unidades de atendimento socioeducativo dentro dos padrões SINASE";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.2.1-AI";"Prover infraestrutura, qualificar vagas e serviços, para adolescentes e jovens, em programas de atendimento e pós-atendimento socioeducativo";
