Exercício;"Código Agenda";"Programa";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";
2024;58;"5125";"08D7";"Projeto de Lei (PL) de melhoria da remuneração de artistas/titulares no ambiente digital.";"Revisão da legislação brasileira no âmbito da propriedade intelectual, atualizando a atual Lei dos Direitos Autorais (Lei nº 9.610/98), com foco na remuneração de produtores de conteúdo digital.";"42000";"Secretaria de Direitos Autorais e Intelectuais - SDAI";"Legislação atualizada.";"Sim";"";
2024;58;"5125";"08DC";"Projeto de Lei (PL) de reconhecimento do direito à remuneração a título de exibição pública no audiovisual.";"Revisão da legislação brasileira no âmbito da propriedade intelectual, atualizando a atual Lei dos Direitos Autorais (Lei nº 9.610/98), com foco no direito à remuneração pela exibição pública no audiovisual.";"42000";"Secretaria de Direitos Autorais e Intelectuais - SDAI";"Legislação atualizada.";"Sim";"";
2024;58;"5125";"08E1";"Publicação de normas de preservação de bens tombados";"Ampliar e democratizar o acesso ao patrimônio acautelado mediante quantidade de bens tombados com normas de preservação publicadas";"42000";"Instituto do Patrimônio Histórico e Artístico Nacional - IPHAN";"Aumento na quantidade de bens tombados com normas de preservação publicadas";"Sim";"";
2024;58;"5125";"08DA";"Reativação do Programa Nacional de Incentivo à Leitura (PROLER).";"Retomar iniciativas no âmbito do Programa Nacional de Incentivo à Leitura (PROLER), a fim de alcançar os objetivos do Programa, quais sejam: promover o interesse nacional pelo hábito da leitura, estruturar uma rede de projetos capaz de consolidar, em caráter permanente, práticas leitoras e, criar condições de acesso ao livro.";"42000";"Secretaria de Formação, Livro e Leitura - SEFLI";"Reativação dos núcleos de leitura e criação de rede de núcleos de leitura.";"Sim";"";
2024;58;"5125";"098F";"Regulamentação do Serviço de Vídeo por Demanda (VOD) e cota de tela";"Participação em espaços de discussão sobre a regulamentação do VOD/streaming. Elaboração de Nota Técnica com contribuições para o debate sobre a regulamentação do VOD/streaming. Produção de Nota Técnica e envio de contribuições da SAV para projeto de lei sobre a cota de tela.";"42000";"Secretaria do Audiovisual - SAV";"Proposta de regulamentação do serviço de vídeo por demanda apresentada.";"Sim";"";
2024;58;"5125";"08D8";"Revisão de normativos relacionados às atividades de cobrança de direitos autorais por associações de gestão coletiva e ente arrecadador.";"Revisão da legislação brasileira no âmbito da propriedade intelectual, atualizando normativos que regem a gestão coletiva de direitos autorais.";"42000";"Secretaria de Direitos Autorais e Intelectuais - SDAI";"Legislação atualizada.";"Sim";"";
2024;60;"5601";"0700";"Articulação para implementação de iniciativas relacionadas a Cidades Inteligentes";"A partir das premissas e estratégias estabelecidas na Carta Brasileira para Cidades Inteligentes, elaborada no âmbito do Projeto de Apoio à Agenda de Desenvolvimento Urbano Sustentável (ANDUS ? MCID/GIZ), visa articular esforços com outros órgãos do Governo Federal para implementação de iniciativas relacionadas a Cidades Inteligentes, promovendo o uso de tecnologias de informação e outras inovações, principalmente por Municípios e o Distrito Federal";"56000";"Ministério das Cidades, Secretaria Nacional de Desenvolvimento Urbano e Metropolitano";"Estabelecimento de acordos de cooperação técnica com órgãos da Administração Pública Federal afetos à temática de Cidades Inteligentes.";"Não";"";
2024;60;"5601";"070E";"Edição de ato normativo para institucionalização da Política Nacional de Desenvolvimento Urbano (PNDU)";"- Pacto federativo para as políticas públicas de desenvolvimento urbano, com atribuições de competências entre entes federativos com relação a planejamento, gestão e execução nos setores de ordenamento territorial, habitação, saneamento e mobilidade nos níveis nacional, regional, estadual, metropolitano e municipal, - Aperfeiçoamento e a inovação de instrumentos de planejamento e gestão em desenvolvimento urbano";"56000";"Ministério das Cidades, Secretaria Nacional de Desenvolvimento Urbano e Metropolitano";"Inicialmente será proposto um Ato Normativo (Decreto ou Projeto de Lei) que, entre outras medidas, indicará conteúdos e articulação necessária para efetividade de sua implementação.";"Sim";"";
2024;60;"5601";"06F8";"Formulação de metodologias para monitoramento de indicadores, metas e entregas da Secretaria Nacional de Desenvolvimento Urbano e Metropolitano.";"O processo de elaboração do Programa Cidades Melhores para o PPA 2024-2027 permitiu vislumbrar a necessidade de formulação de metodologias que permitam o monitoramento do alcance dos objetivos específicos do Programa. Desse modo, o objetivo é, por meio de parcerias com instituições de pesquisa, formular tais metodologias, permitindo e aperfeiçoando o monitoramento dos indicadores, metas e entregas dos objetivos específicos do Programa Cidades Melhores.";"56000";"Ministério das Cidades, Secretaria Nacional de Desenvolvimento Urbano e Metropolitano";"Parcerias com entidades de estudos e pesquisas, tais como IPEA e IBGE, para formulação das metodologias e levantamento de dados e informações para monitoramento. Metodologia de monitoramento de áreas urbanas degradadas e subutilizadas nos Municípios e Distrito Federal. Metodologias orientativas relacionadas à adaptação das cidades à transição climática e à transformação digital. Metodologia de monitoramento de impacto de iniciativas de capacitação e assistência técnica.";"Não";"";
2024;60;"5601";"071C";"Retomada do Programa Nacional de Capacitação das Cidades (Capacidades)";"O Programa Nacional de Capacitação das Cidades (Capacidades) visa à capacitação de gestores e técnicos dos poderes públicos e demais pessoas da sociedade envolvidas ou interessadas pelas políticas públicas de desenvolvimento urbano. Programa desenvolvido e implementado pelo Ministério das Cidades de 2004 a 2018, voltará a ser implementado partindo da premissa de aprofundamento da relação entre capacitação e assistência técnica nos temas de desenvolvimento urbano.";"56000";"Ministério das Cidades, Secretaria Nacional de Desenvolvimento Urbano e Metropolitano";"Gestores e técnicos dos poderes públicos capacitados, de modo que os projetos apresentados aos programas deste Ministério das Cidades caracterizem-se de forma assertiva quanto à sua qualificação no sentido de evitar desperdícios de recursos públicos, bem como atrasos para o início das obras ou serviços. A retomada do Programa se dará por meio da publicação de portaria, desenvolvimento e lançamento do Portal Capacidades, promovendo a reformulação de capacitações (cursos e demais eventos), ferramentas e plataformas de capacitação, fortalecimento do Desenvolvimento Urbano Sustentável por meio de parcerias e disseminação de conteúdos, como os constantes no Guia de Elaboração e Revisão de Planos Diretores.";"Não";"";
2024;60;"5601";"08E8";"Retomada e pleno funcionamento do Conselho Nacional das Cidades (ConCidades)";"Promover o fortalecimento do Conselho Nacional das Cidades, garantindo os meios necessários para seu funcionamento adequado, bem como a realização das Conferências Nacionais das Cidades. A criação do Conselho das Cidades (ConCidades), no ano de 2004, representa a materialização de um importante instrumento de gestão democrática da Política Nacional de Desenvolvimento Urbano - PNDU, em processo de construção. Ele é um órgão colegiado integrante da estrutura do Ministério das Cidades e tem por finalidade estudar e propor diretrizes para a formulação e implementação da PNDU, emitir orientações e recomendações sobre a aplicação do Estatuto da Cidade e dos demais atos normativos relacionados ao desenvolvimento urbano, entre outras competências. Ele viabiliza o debate em torno da política urbana de forma continuada, respeitando a autonomia e as especificidades dos segmentos que o compõem, tais como: setor produtivo, organizações sociais, OnG?s, entidades profissionais, acadêmicas e de pesquisa, entidades sindicais, e órgãos governamentais. O ConCidades é, portanto, uma verdadeira instância de negociação em que os atores sociais participam do processo de tomada de decisão sobre as políticas executadas pelo Ministério das Cidades, nas áreas de habitação, saneamento ambiental, transporte e mobilidade urbana e planejamento territorial.";"56000";"Secretaria Executiva/MCidades";"1. Retomada das reuniões do Conselho das Cidades (ConCidades) 2. Realização de 2 (duas) Conferências Nacionais das Cidades no período deste PPA 2024/2027.";"Sim";"";
2024;64;"5133";"0682";"Publicação da revisão da Estratégia Brasileira de Perda e Desperdício de Alimentos";"A publicação da revisão da Estratégia Brasileira de Perda e Desperdícios de Alimentos trará uma atualização do seu conteúdo considerando novos cenários e demandas das agendas nacionais e internacionais relacionadas às PDA";"55000";"Coordenação-Geral de Equipamentos Públicos, em parceria com a CAISAN";"Revisão da Estratégia Brasileira de Perda e Desperdício de Alimentos, no âmbito da Caisan Nacional publicada";"Não";"";
2024;69;"2323";"0646";"Propor instrumento de parceria interinstitucional para implementação da Conta Satélite do Setor Turístico (IBGE).";"A Conta Satélite de Turismo é um instrumento desenvolvido pelas Nações Unidas, a partir dos dados das Contas Nacionais, para medir o impacto efetivo da atividade turística na economia de uma nação. Dessa forma, a CST é um dos Objetivos do Desenvolvimento Sustentável da Agenda ONU 2030, além de constar como um dos objetivos no planejamento do MTur. O mecanismo de conta satélite é um importante instrumento de mensuração para avaliar o desempenho de atividade específica do setor econômico, como o turismo. A Conta Satélite de Turismo (CST) representará um fator relevante de obtenção de informações estatísticas que mostram seu potencial econômico e a relação com os demais setores da economia. Assim, a CST será de suma importância para subsidiar, com informações do setor econômico do turismo, o monitoramento das ações proposta no programa. Cabe ressaltar que tal instrumento também visa entender o cenário de determinado setor econômico de forma comparativa com os demais países que possuem este mesmo tipo de mensuração, possibilitando estudos relevantes e promovendo debate qualificado sobre as políticas públicas do setor.";"54000";"Coordenação-Geral de Planejamento, Inteligência e Inovação no Turismo/SNPTur/MTur";"Considerando que o desenvolvimento de Contas Satélites no Brasil é atribuição institucional do Instituto Brasileiro de Geografia e Estatística (IBGE), o Instrumento de parceria entre MTur e IBGE dará continuidade nas tratativas iniciadas em 2018 com aquele instituto, que logrou êxito na sua contratação para realização da Pesquisa de Caracterização e Dimensionamento do Turismo Doméstico em 3T/2019, 2020 e 2021. Resultados de tal pesquisa são parte dos dados a serem coletados para o futuro cálculo da CST. Espera-se promover a institucionalização e efetivo funcionamento de plataforma interinstitucional, que dentre outros órgãos públicos, inclui o IBGE, e tendo como protagonismo a liderança pelo MTur. Além de proporcionar a geração e a compilação dos dados estatísticos comparáveis a outras nações, relacionados ao setor econômico de turismo, que são de extrema valia para o monitoramento das Políticas Públicas.";"Sim";"";
