"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2025;"1144";"1255";"0033";"0048";"Aumento da quantidade de contratos de crédito rural.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.4-AI";"Apoiar o acesso ao crédito rural";
2025;"1144";"1255";"0033";"0048";"Aumento da quantidade de contratos de crédito rural.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.2.7.1-AI";"Apoiar ações, estudos e projetos para a ampliação e melhoria da capacidade de armazenamento";
2025;"1144";"1255";"0033";"0048";"Aumento da quantidade de contratos de crédito rural.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.1-AI";"Facilitar o acesso ao crédito para obtenção de soluções tecnológicas desenvolvidas";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.2-AI";"Intensificar a divulgação sobre o acesso as soluções tecnológicas, principalmente, para os pequenos produtores e agroindustriais, atividades extrativistas";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.3-AI";"Capacitar os pequenos produtores/agroindustriais e nas atividades extrativistas, para uso de soluções tecnológicas nas atividades produtivas";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2025;"2303";"1277";"0037";"0054";"Disponibilização de soluções tecnológicas para o enfrentamento da pressão sobre os biomas, da mudança do clima, e para o uso sustentável dos recursos genéticos, das fontes renováveis de energia.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.4.1-AI";"Apoiar projetos de bioeconomia e economia verde";
2025;"5661";"1289";"0060";"0071";"Publicação de diagnósticos e materiais informativos sobre a participação das mulheres em todos os espaços de poder e decisão.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5661";"1289";"0060";"0077";"Campanhas publicitárias de incentivo à participação política das Mulheres nas esferas pública e privada";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5661";"1289";"0060";"0078";"Ações de formação com foco na desconstrução do conjunto de imagens estereotipadas das mulheres, valorizando-as em sua diversidade e pluralidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5135";"1285";"0071";"0080";"Produção e difusão de dados do Observatório da Juventude - rede de informações e pesquisas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.3.1-AI";"Implementar Programas para a emancipação, qualificação, autonomia, cultura de paz e cultura democrática entre os jovens";
2025;"5663";"1291";"0064";"0083";"Fortalecimento de organizações de economia feminista e solidária";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5135";"1285";"0071";"0084";"Capacitação de gestores de juventude nas várias esferas da federação.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.3.1-AI";"Implementar Programas para a emancipação, qualificação, autonomia, cultura de paz e cultura democrática entre os jovens";
2025;"5663";"1291";"0064";"0085";"Campanhas publicitárias sobre a Política Nacional de Cuidados.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5663";"1291";"0064";"0089";"Qualificação Profissional de Mulheres na Area de Cuidados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5663";"1291";"0064";"0090";"Ações de formação de organização econômica para as mulheres catadoras de materiais recicláveis e para organizações produtivas e econõmicas de mulheres rurais, do campo, das águas e das florestas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.32-AI";"Promover o conhecimento e o acesso aos direitos do trabalho e sociais e à cidadania";
2025;"5663";"1291";"0063";"0091";"Cursos de Qualificação Profissional para Mulheres";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.31-AI";"Promover autonomia econômica às mulheres por meio da geração de emprego e renda";
2025;"5135";"1285";"0076";"0092";"implementação de unidades do Programa Estação Juventude - CASAJUV";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.2-AI";"Ampliar o acesso a serviços e equipamentos públicos, valorizando os jovens como sujeitos de direito, em especial os segmentos mais vulnerabilizados da população";
2025;"5135";"1285";"0076";"0093";"implementação de unidades do Programa Estação Juventude ? PONTOJUV";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.2-AI";"Ampliar o acesso a serviços e equipamentos públicos, valorizando os jovens como sujeitos de direito, em especial os segmentos mais vulnerabilizados da população";
2025;"5135";"1285";"0076";"0094";"Programa Estação Juventude em territórios étnicos ou municípios com grande demografia de povos e comunidades tradicionais.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.3-AI";"Ampliar o acesso das juventudes de povos e comunidades tradicionais às políticas, serviços e equipamentos públicos, valorizando os jovens como sujeitos de direitos, reconhecendo seus saberes e valores culturais";
2025;"5135";"1285";"0076";"0095";"Implementação do acesso de jovens à rede digital do Programa Estação Juventude ? REDEJUV";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.2-AI";"Ampliar o acesso a serviços e equipamentos públicos, valorizando os jovens como sujeitos de direito, em especial os segmentos mais vulnerabilizados da população";
2025;"5135";"1285";"0076";"0096";"Beneficiamento de jovens pelo Programa AÇÃO JOVEM com capacitação e pagamento de bolsa-auxílio.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.4-AI";"Ampliar o acesso das juventudes do Nordeste a políticas e programas de inovação, empreendedorismo e serviços digitais, promovendo qualificação, fortalecendo sua autoromia e participação social enquanto sujeitos de direitos";
2025;"5662";"1268";"0027";"0101";"Construção e equipagem da Casa da Mulher Brasileira ? CMB";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.6.2-AI";"Ampliar os serviços da rede de enfrentamento a violência contra as mulheres e integrar os serviços públicos destinados às mulheres em situação de violência";
2025;"5135";"1285";"0076";"0107";"Cadastramento de jovens brasileiros no ID Jovem requalificado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.7.1-AI";"Assegurar o exercício de direitos pelos jovens mediante a implementação e execução da política nacional da juventude ";
2025;"5662";"1268";"0026";"0116";"Campanhas publicitárias para enfrentamento da misoginia e discriminação de todas as formas de violência contra as mulheres na sua totalidade e pluralidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.6.1-AI";"Promover ações de prevenção às violências contra as mulheres no nível primário, secundário e terciário ";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.3.3-AI";"Apoiar a estruturação de centros de armazenagem e distribuição, por meio da promoção de empreendimentos familiares, associativismo e cooperativismo solidários, agroindustrialização e inclusão sanitária";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.2.3.1-AI";"Apoiar projetos de estruturação de polos de desenvolvimento produtivo da Estratégia Rotas da Integração Nacional";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.1.2-AI";"Apoiar projetos de infraestrutura de esgotamento sanitário";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"5.1.3.2-AI";"Apoiar a estruturação dos Polos da estratégia Rotas de Integração Nacional para a inclusão produtiva, inovação e sustentabilidade";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.1.2-AI";"Apoiar projetos de Bioeconomia";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.2.1.2-AI";"Promoção de roteiros turísticos culturais da região";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.1.2.2-AI";"Ampliar da geração de energia distribuída";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.3.1.1-AI";"Apoiar cadeias produtivas estratégicas da indústria";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.3.1-AI";"Promover iniciativas de especialização produtiva inteligente nos municípios polo de regiões geográficas intermediárias a partir da Estruturação dos Polos da estratégia Rotas de Integração Nacional";
2025;"2317";"1293";"0088";"0126";"Estruturação dos Polos da estratégia Rotas de Integração Nacional com projeto realizado baseado na inclusão produtiva, inovação e sustentabilidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.5.4.1-AI";"Apoiar a Estruturação do Polo da Economia Criativa da estratégia Rotas de Integração Nacional";
2025;"2317";"1293";"0088";"0128";"Projeto de bioeconomia e desenvolvimento regional";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.1.3-AI";"Apoiar projetos de bioeconomia (estruturação de sistemas produtivos, sustentáveis, inovadores e tecnológicos locais) para a diversificação produtiva sustentável";
